fips,Agriculture,Mining,Construction,Manufacturing,Retail,Finance,Professional Services,Health Care,Government
09999,0.0,0.0,0.0,552.0,1380.0,10148.0,8118.0,2127.0,941.0
10000,1251.0,81.0,25738.0,26662.0,51179.0,43928.0,28814.0,83384.0,21873.0
10001,0.0,0.0,3594.0,0.0,8998.0,1855.0,2874.0,10922.0,9446.0
10003,0.0,0.0,14731.0,0.0,28438.0,38434.0,21301.0,56806.0,1119.0
10005,0.0,0.0,6271.0,11374.0,13447.0,2386.0,3476.0,14226.0,208.0
10999,0.0,0.0,456.0,1.0,297.0,1253.0,1161.0,793.0,386.0
11000,0.0,0.0,14470.0,2758.0,20113.0,15019.0,125978.0,75462.0,189726.0
11001,0.0,0.0,14470.0,2758.0,20111.0,15019.0,125969.0,75458.0,189726.0
11999,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
12000,62500.0,4244.0,651532.0,427728.0,1155436.0,457005.0,757750.0,1412606.0,488367.0
12001,56.0,0.0,5758.0,4148.0,13956.0,3322.0,7042.0,33480.0,7047.0
12003,41.0,0.0,487.0,115.0,1124.0,136.0,0.0,1733.0,685.0
12005,18.0,0.0,6939.0,3413.0,12240.0,1901.0,5350.0,9967.0,7006.0
12007,6.0,0.0,334.0,264.0,1172.0,129.0,128.0,514.0,1331.0
12009,288.0,60.0,16869.0,34804.0,28601.0,4901.0,19760.0,34877.0,14991.0
12011,635.0,114.0,54154.0,30890.0,105102.0,39922.0,64888.0,118536.0,45095.0
12013,9.0,0.0,244.0,4.0,330.0,70.0,22.0,941.0,493.0
12015,301.0,113.0,5432.0,1024.0,10063.0,1186.0,3036.0,10099.0,3665.0
12017,130.0,68.0,3099.0,518.0,6142.0,819.0,1221.0,7395.0,1900.0
12019,19.0,0.0,4554.0,1707.0,8789.0,1896.0,3087.0,10983.0,2662.0
12021,2378.0,41.0,20701.0,5639.0,22663.0,4823.0,8123.0,24230.0,5819.0
12023,426.0,0.0,1634.0,2312.0,3806.0,497.0,714.0,4892.0,1955.0
12027,5.0,0.0,877.0,424.0,1150.0,120.0,140.0,292.0,1009.0
12029,114.0,0.0,148.0,522.0,390.0,20.0,40.0,0.0,714.0
12031,777.0,159.0,38454.0,28206.0,56403.0,46120.0,40905.0,89430.0,23902.0
12033,158.0,89.0,9328.0,5463.0,17714.0,12053.0,8149.0,24983.0,8649.0
12035,210.0,8.0,2251.0,650.0,4419.0,581.0,1237.0,4348.0,1817.0
12037,44.0,0.0,298.0,117.0,512.0,48.0,72.0,0.0,542.0
12039,4463.0,128.0,1576.0,1084.0,1268.0,101.0,24.0,2283.0,1183.0
12041,416.0,0.0,389.0,314.0,215.0,52.0,0.0,0.0,630.0
12043,4.0,0.0,126.0,183.0,135.0,0.0,3.0,0.0,218.0
12045,10.0,0.0,380.0,177.0,584.0,110.0,294.0,0.0,657.0
12047,5.0,0.0,0.0,0.0,336.0,16.0,0.0,198.0,716.0
12049,2.0,0.0,325.0,252.0,812.0,156.0,0.0,915.0,921.0
12051,2517.0,96.0,1426.0,432.0,1805.0,203.0,587.0,955.0,921.0
12053,267.0,23.0,3780.0,2887.0,8413.0,1272.0,1943.0,10715.0,2727.0
12055,6.0,0.0,1870.0,733.0,4773.0,561.0,932.0,6488.0,1621.0
12057,4152.0,75.0,52065.0,30895.0,76327.0,69393.0,81576.0,110235.0,27919.0
12059,20.0,0.0,385.0,129.0,393.0,59.0,102.0,654.0,641.0
12061,769.0,18.0,4957.0,2816.0,8977.0,1612.0,2868.0,10830.0,2601.0
12063,241.0,35.0,1144.0,507.0,2037.0,249.0,370.0,2807.0,2380.0
12065,384.0,0.0,269.0,58.0,372.0,61.0,121.0,0.0,532.0
12067,7.0,0.0,43.0,59.0,106.0,0.0,47.0,162.0,374.0
12069,2311.0,147.0,12265.0,4848.0,19222.0,2294.0,4585.0,20905.0,5745.0
12071,1312.0,278.0,41538.0,8147.0,42885.0,6914.0,17656.0,47787.0,13075.0
12073,296.0,6.0,7294.0,2466.0,15783.0,5068.0,14924.0,22992.0,29979.0
12075,541.0,42.0,889.0,652.0,1668.0,222.0,267.0,673.0,908.0
12077,92.0,0.0,170.0,253.0,135.0,0.0,18.0,0.0,484.0
12079,8.0,0.0,117.0,539.0,594.0,88.0,0.0,19.0,701.0
12081,2210.0,3.0,12989.0,9123.0,22675.0,3294.0,6615.0,19207.0,6195.0
12083,1581.0,241.0,9852.0,9299.0,19342.0,2200.0,4184.0,19575.0,7394.0
12085,6.0,0.0,7314.0,3749.0,9712.0,1976.0,4122.0,15347.0,3020.0
12086,8991.0,592.0,57760.0,45811.0,141575.0,52802.0,99066.0,191924.0,66081.0
12087,0.0,0.0,3329.0,636.0,5746.0,773.0,1856.0,2639.0,3185.0
12089,306.0,6.0,1828.0,1519.0,4279.0,585.0,1177.0,2847.0,1387.0
12091,17.0,0.0,4315.0,2802.0,12862.0,2135.0,11066.0,10566.0,11167.0
12093,18.0,0.0,906.0,386.0,1845.0,231.0,267.0,0.0,1057.0
12095,2334.0,73.0,47238.0,36736.0,86390.0,28749.0,72641.0,101662.0,31177.0
12097,344.0,12.0,7091.0,2300.0,18777.0,1772.0,4350.0,17622.0,4942.0
12099,6435.0,174.0,43455.0,21934.0,78523.0,27494.0,56193.0,104744.0,27823.0
12101,738.0,52.0,11930.0,4281.0,25719.0,3291.0,7301.0,27574.0,7185.0
12103,227.0,22.0,24734.0,35143.0,51530.0,21673.0,35738.0,73828.0,21213.0
12105,1729.0,669.0,15826.0,19341.0,31927.0,10055.0,8449.0,35112.0,12623.0
12107,630.0,65.0,1469.0,1780.0,2681.0,323.0,24.0,2429.0,1358.0
12109,545.0,3.0,6100.0,3940.0,14054.0,3409.0,6095.0,12156.0,4168.0
12111,553.0,68.0,7207.0,4673.0,13011.0,1488.0,3669.0,14174.0,5825.0
12113,319.0,14.0,3942.0,1148.0,6970.0,877.0,1944.0,5531.0,3139.0
12115,203.0,21.0,18485.0,8855.0,24924.0,6095.0,13403.0,36927.0,7587.0
12117,256.0,22.0,24804.0,8350.0,26904.0,15398.0,19454.0,24883.0,6425.0
12119,541.0,42.0,4188.0,1374.0,5801.0,1156.0,1308.0,7666.0,4176.0
12121,12.0,0.0,794.0,1852.0,1960.0,183.0,176.0,1349.0,1552.0
12123,21.0,0.0,373.0,930.0,848.0,131.0,106.0,0.0,745.0
12125,65.0,0.0,206.0,42.0,213.0,18.0,42.0,0.0,1603.0
12127,27.0,0.0,12961.0,11714.0,28112.0,4676.0,8446.0,34035.0,9639.0
12129,89.0,0.0,590.0,541.0,1032.0,162.0,350.0,444.0,1116.0
12131,49.0,32.0,3700.0,417.0,5405.0,546.0,2139.0,2451.0,2236.0
12133,10.0,0.0,850.0,163.0,804.0,134.0,328.0,0.0,893.0
12999,392.0,0.0,4.0,12.0,30402.0,58346.0,95907.0,25414.0,9250.0
13000,22956.0,5928.0,228367.0,426950.0,514703.0,193788.0,335953.0,645681.0,253734.0
13001,295.0,0.0,965.0,659.0,1366.0,147.0,109.0,316.0,405.0
13003,31.0,0.0,11.0,1138.0,139.0,40.0,19.0,40.0,162.0
13005,0.0,0.0,0.0,635.0,322.0,116.0,0.0,590.0,275.0
13007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,45.0
13009,0.0,0.0,360.0,961.0,2339.0,276.0,0.0,3499.0,1629.0
13011,0.0,0.0,260.0,499.0,862.0,24.0,0.0,8.0,339.0
13013,0.0,0.0,1919.0,2394.0,4808.0,299.0,712.0,1912.0,1097.0
13015,0.0,0.0,2526.0,11457.0,5019.0,639.0,1099.0,3609.0,1842.0
13017,335.0,0.0,65.0,1425.0,678.0,106.0,49.0,7.0,428.0
13019,133.0,0.0,82.0,1090.0,427.0,76.0,0.0,80.0,350.0
13021,0.0,0.0,2392.0,6689.0,10385.0,4911.0,2522.0,16759.0,3647.0
13023,76.0,0.0,520.0,48.0,474.0,95.0,82.0,294.0,245.0
13025,0.0,0.0,233.0,219.0,311.0,34.0,26.0,194.0,238.0
13027,400.0,0.0,77.0,207.0,308.0,71.0,63.0,401.0,238.0
13029,38.0,0.0,1036.0,742.0,1523.0,291.0,0.0,1008.0,772.0
13031,0.0,0.0,1521.0,2266.0,3655.0,597.0,833.0,4219.0,1569.0
13033,0.0,0.0,215.0,286.0,811.0,122.0,225.0,13.0,628.0
13035,0.0,0.0,295.0,955.0,1398.0,93.0,0.0,25.0,950.0
13037,0.0,0.0,0.0,0.0,111.0,0.0,0.0,37.0,251.0
13039,22.0,0.0,663.0,945.0,2172.0,674.0,1077.0,1192.0,3486.0
13043,61.0,0.0,210.0,208.0,424.0,52.0,0.0,178.0,181.0
13045,0.0,0.0,3251.0,7967.0,5538.0,637.0,0.0,6555.0,1743.0
13047,0.0,0.0,765.0,1846.0,3511.0,440.0,0.0,1678.0,730.0
13049,0.0,0.0,74.0,379.0,229.0,0.0,0.0,56.0,175.0
13051,80.0,45.0,7776.0,19979.0,19967.0,2667.0,6226.0,22040.0,9210.0
13053,0.0,0.0,0.0,0.0,89.0,0.0,652.0,26.0,126.0
13055,63.0,0.0,297.0,1377.0,734.0,87.0,60.0,463.0,492.0
13057,129.0,55.0,6578.0,6214.0,12185.0,1868.0,3752.0,9868.0,2822.0
13059,0.0,0.0,2259.0,5555.0,7845.0,1041.0,2337.0,12901.0,3235.0
13061,189.0,0.0,0.0,0.0,50.0,0.0,29.0,0.0,47.0
13063,0.0,0.0,3869.0,5407.0,11409.0,1171.0,2019.0,8374.0,5592.0
13065,215.0,0.0,21.0,945.0,177.0,0.0,30.0,257.0,119.0
13067,0.0,0.0,31778.0,20452.0,40160.0,15572.0,36570.0,50161.0,10754.0
13069,570.0,0.0,723.0,3748.0,2671.0,306.0,299.0,454.0,690.0
13071,1064.0,0.0,601.0,2964.0,2049.0,417.0,0.0,2778.0,732.0
13073,0.0,0.0,3050.0,3109.0,6768.0,678.0,1473.0,4855.0,1904.0
13075,0.0,0.0,401.0,553.0,624.0,90.0,0.0,263.0,378.0
13077,0.0,0.0,2790.0,6195.0,7294.0,794.0,1403.0,7068.0,1986.0
13079,0.0,0.0,0.0,0.0,104.0,0.0,34.0,142.0,169.0
13081,0.0,0.0,272.0,1244.0,1460.0,137.0,0.0,26.0,558.0
13083,5.0,0.0,154.0,1239.0,551.0,91.0,0.0,289.0,260.0
13085,0.0,0.0,548.0,977.0,3127.0,254.0,378.0,716.0,522.0
13087,0.0,0.0,545.0,887.0,1242.0,249.0,179.0,548.0,638.0
13089,185.0,78.0,9801.0,13200.0,33678.0,17237.0,22288.0,53869.0,19955.0
13091,26.0,0.0,221.0,531.0,715.0,135.0,0.0,313.0,592.0
13093,0.0,0.0,7.0,744.0,222.0,28.0,28.0,0.0,423.0
13095,289.0,0.0,1509.0,3506.0,5472.0,802.0,1288.0,8750.0,3862.0
13097,0.0,0.0,2697.0,3196.0,8320.0,658.0,1213.0,5274.0,2110.0
13099,0.0,0.0,126.0,0.0,333.0,127.0,4.0,661.0,275.0
13101,322.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,61.0
13103,0.0,0.0,1022.0,2612.0,1689.0,170.0,303.0,1308.0,783.0
13105,62.0,115.0,155.0,1667.0,623.0,173.0,28.0,210.0,694.0
13107,164.0,0.0,189.0,1505.0,928.0,191.0,147.0,463.0,498.0
13109,99.0,0.0,194.0,1639.0,431.0,54.0,66.0,7.0,302.0
13111,0.0,0.0,400.0,0.0,1490.0,231.0,0.0,924.0,414.0
13113,0.0,0.0,3027.0,5383.0,6762.0,968.0,2767.0,6545.0,1603.0
13115,0.0,0.0,854.0,6281.0,4370.0,703.0,0.0,9287.0,2089.0
13117,106.0,93.0,7344.0,8156.0,11407.0,1966.0,6404.0,13844.0,2378.0
13119,191.0,0.0,288.0,1202.0,891.0,140.0,114.0,10.0,472.0
13121,179.0,511.0,23599.0,28009.0,57806.0,63338.0,118115.0,117892.0,52344.0
13123,0.0,0.0,397.0,1505.0,1421.0,133.0,235.0,551.0,599.0
13125,0.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,50.0
13127,0.0,0.0,1529.0,2138.0,5063.0,700.0,1326.0,6997.0,2917.0
13129,149.0,0.0,822.0,9086.0,2419.0,338.0,0.0,3301.0,920.0
13131,445.0,0.0,259.0,945.0,732.0,133.0,0.0,20.0,431.0
13133,0.0,0.0,1260.0,674.0,786.0,210.0,263.0,0.0,377.0
13135,239.0,228.0,27223.0,27413.0,47790.0,11746.0,29355.0,45913.0,9673.0
13137,0.0,0.0,409.0,3586.0,2114.0,282.0,0.0,1222.0,961.0
13139,0.0,0.0,5009.0,25074.0,9589.0,1901.0,2749.0,16854.0,3385.0
13141,0.0,0.0,0.0,0.0,91.0,0.0,0.0,6.0,382.0
13143,0.0,0.0,683.0,2091.0,784.0,331.0,0.0,15.0,489.0
13145,27.0,0.0,431.0,1899.0,383.0,206.0,0.0,15.0,493.0
13147,220.0,0.0,355.0,2520.0,1029.0,156.0,42.0,601.0,490.0
13149,31.0,0.0,226.0,441.0,72.0,17.0,32.0,110.0,357.0
13151,0.0,0.0,2180.0,3893.0,11768.0,3771.0,1858.0,9936.0,4039.0
13153,0.0,0.0,1950.0,6070.0,7886.0,1213.0,4271.0,8108.0,16600.0
13155,0.0,0.0,0.0,0.0,187.0,0.0,0.0,148.0,176.0
13157,0.0,0.0,1644.0,8668.0,5023.0,293.0,0.0,1518.0,1205.0
13159,75.0,0.0,157.0,245.0,268.0,49.0,87.0,5.0,242.0
13161,341.0,0.0,20.0,1151.0,584.0,74.0,0.0,232.0,234.0
13163,0.0,0.0,262.0,990.0,625.0,103.0,0.0,172.0,392.0
13165,0.0,0.0,206.0,0.0,181.0,17.0,0.0,250.0,175.0
13167,50.0,0.0,14.0,88.0,161.0,0.0,19.0,434.0,157.0
13169,49.0,0.0,429.0,48.0,534.0,97.0,267.0,20.0,374.0
13171,0.0,0.0,186.0,965.0,492.0,118.0,0.0,45.0,277.0
13173,72.0,0.0,196.0,76.0,101.0,0.0,14.0,201.0,145.0
13175,0.0,0.0,881.0,2279.0,2814.0,356.0,0.0,2662.0,1029.0
13177,0.0,0.0,910.0,428.0,991.0,140.0,0.0,14.0,531.0
13179,0.0,0.0,297.0,2252.0,3123.0,253.0,446.0,2839.0,2357.0
13181,106.0,0.0,236.0,72.0,189.0,51.0,47.0,3.0,151.0
13183,0.0,0.0,95.0,0.0,95.0,21.0,22.0,5.0,251.0
13185,0.0,0.0,2553.0,4876.0,6738.0,974.0,1385.0,8596.0,2359.0
13187,0.0,0.0,746.0,671.0,907.0,111.0,247.0,807.0,499.0
13189,0.0,0.0,358.0,1712.0,965.0,118.0,148.0,8.0,527.0
13191,0.0,0.0,144.0,0.0,283.0,18.0,34.0,43.0,308.0
13193,0.0,0.0,36.0,611.0,266.0,28.0,127.0,0.0,369.0
13195,0.0,0.0,412.0,477.0,523.0,53.0,0.0,0.0,350.0
13197,0.0,0.0,19.0,198.0,104.0,9.0,11.0,0.0,124.0
13199,137.0,0.0,648.0,1044.0,477.0,0.0,0.0,105.0,530.0
13201,93.0,0.0,46.0,37.0,165.0,0.0,46.0,818.0,168.0
13205,0.0,0.0,157.0,2125.0,666.0,123.0,127.0,41.0,611.0
13207,0.0,0.0,621.0,288.0,815.0,160.0,224.0,727.0,1964.0
13209,53.0,0.0,43.0,99.0,123.0,0.0,9.0,5.0,176.0
13211,154.0,0.0,445.0,1617.0,1191.0,242.0,0.0,763.0,423.0
13213,74.0,0.0,183.0,2832.0,1406.0,180.0,25.0,11.0,483.0
13215,0.0,0.0,3198.0,5918.0,11419.0,6649.0,4330.0,16265.0,6308.0
13217,52.0,0.0,1928.0,4389.0,3239.0,473.0,1005.0,3508.0,1495.0
13219,0.0,0.0,897.0,756.0,2645.0,406.0,992.0,2321.0,389.0
13221,127.0,56.0,308.0,206.0,138.0,0.0,34.0,0.0,163.0
13223,3.0,37.0,2507.0,1380.0,5500.0,551.0,843.0,4530.0,1574.0
13225,0.0,0.0,564.0,2527.0,1716.0,105.0,205.0,13.0,651.0
13227,0.0,0.0,737.0,871.0,1307.0,246.0,200.0,1575.0,508.0
13229,0.0,0.0,404.0,420.0,667.0,98.0,120.0,276.0,287.0
13231,0.0,0.0,649.0,375.0,269.0,73.0,0.0,7.0,240.0
13233,0.0,0.0,469.0,2765.0,1960.0,165.0,0.0,1099.0,666.0
13235,130.0,0.0,96.0,149.0,324.0,52.0,65.0,995.0,223.0
13237,207.0,0.0,410.0,656.0,838.0,128.0,143.0,480.0,412.0
13239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
13241,0.0,0.0,438.0,342.0,1144.0,112.0,0.0,15.0,402.0
13243,177.0,0.0,0.0,0.0,172.0,31.0,23.0,34.0,153.0
13245,34.0,72.0,3171.0,8222.0,10340.0,1455.0,5876.0,24369.0,7394.0
13247,0.0,0.0,3471.0,5477.0,4827.0,691.0,1755.0,4674.0,1857.0
13249,0.0,0.0,0.0,0.0,76.0,0.0,5.0,0.0,160.0
13251,88.0,0.0,178.0,465.0,369.0,112.0,36.0,101.0,373.0
13253,335.0,0.0,27.0,349.0,276.0,0.0,60.0,421.0,177.0
13255,30.0,0.0,717.0,3104.0,3098.0,357.0,1493.0,5770.0,1373.0
13257,0.0,0.0,290.0,2110.0,1300.0,185.0,0.0,425.0,446.0
13259,47.0,0.0,15.0,16.0,65.0,0.0,0.0,12.0,202.0
13261,0.0,0.0,231.0,956.0,1249.0,192.0,0.0,148.0,644.0
13263,0.0,129.0,183.0,0.0,43.0,67.0,0.0,42.0,111.0
13265,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,75.0
13267,760.0,0.0,375.0,255.0,576.0,200.0,195.0,7.0,764.0
13269,16.0,39.0,281.0,89.0,151.0,0.0,0.0,222.0,125.0
13271,48.0,0.0,80.0,103.0,301.0,60.0,24.0,6.0,477.0
13273,130.0,0.0,83.0,92.0,441.0,130.0,16.0,33.0,245.0
13275,0.0,0.0,538.0,2799.0,2494.0,986.0,543.0,4353.0,1162.0
13277,0.0,0.0,695.0,1849.0,2836.0,411.0,469.0,4042.0,843.0
13279,602.0,0.0,559.0,1703.0,1608.0,316.0,0.0,11.0,503.0
13281,0.0,0.0,244.0,0.0,435.0,68.0,105.0,32.0,212.0
13283,0.0,0.0,35.0,0.0,181.0,0.0,0.0,4.0,159.0
13285,0.0,0.0,1379.0,12599.0,3528.0,972.0,616.0,3858.0,1413.0
13287,84.0,0.0,15.0,239.0,252.0,71.0,0.0,4.0,271.0
13289,0.0,0.0,0.0,0.0,64.0,0.0,0.0,152.0,151.0
13291,0.0,0.0,410.0,523.0,1313.0,136.0,262.0,995.0,542.0
13293,0.0,0.0,209.0,999.0,1019.0,150.0,116.0,1506.0,505.0
13295,14.0,0.0,581.0,5084.0,1542.0,1070.0,0.0,76.0,976.0
13297,95.0,32.0,3426.0,3018.0,3279.0,522.0,697.0,3043.0,1583.0
13299,169.0,0.0,709.0,1151.0,2133.0,255.0,0.0,469.0,1118.0
13301,0.0,0.0,33.0,485.0,113.0,0.0,12.0,2.0,139.0
13303,53.0,259.0,317.0,533.0,726.0,168.0,248.0,317.0,537.0
13305,72.0,0.0,822.0,1479.0,1295.0,161.0,0.0,535.0,844.0
13307,53.0,0.0,0.0,0.0,41.0,6.0,0.0,0.0,54.0
13309,111.0,0.0,12.0,0.0,63.0,0.0,0.0,3.0,92.0
13311,217.0,0.0,734.0,737.0,1481.0,152.0,0.0,18.0,668.0
13313,0.0,0.0,1255.0,18995.0,5159.0,746.0,4065.0,6259.0,1855.0
13315,44.0,0.0,14.0,6.0,127.0,0.0,0.0,141.0,275.0
13317,0.0,0.0,417.0,313.0,343.0,95.0,40.0,170.0,273.0
13319,58.0,829.0,280.0,247.0,0.0,0.0,26.0,136.0,186.0
13321,0.0,0.0,114.0,79.0,491.0,112.0,84.0,441.0,385.0
13999,265.0,154.0,7641.0,6491.0,7060.0,27158.0,42928.0,16767.0,1785.0
15000,0.0,266.0,39459.0,6646.0,65824.0,14948.0,29356.0,82485.0,43560.0
15001,0.0,0.0,4015.0,1717.0,10114.0,1176.0,1971.0,10406.0,5305.0
15003,1615.0,238.0,27749.0,15979.0,43325.0,12227.0,24215.0,60600.0,31915.0
15007,0.0,0.0,2104.0,0.0,3787.0,390.0,895.0,3196.0,1140.0
15009,0.0,0.0,4766.0,1094.0,8486.0,768.0,1778.0,8246.0,1913.0
15999,0.0,0.0,13.0,1.0,113.0,387.0,393.0,37.0,463.0
16000,24768.0,3043.0,69555.0,74597.0,94401.0,28329.0,52462.0,126592.0,47703.0
16001,662.0,290.0,22358.0,18311.0,29385.0,13123.0,21258.0,45423.0,17202.0
16003,49.0,0.0,94.0,85.0,148.0,0.0,28.0,0.0,203.0
16005,0.0,0.0,2482.0,2394.0,4547.0,1055.0,0.0,7193.0,2313.0
16007,0.0,0.0,90.0,67.0,286.0,40.0,32.0,303.0,174.0
16009,5.0,0.0,124.0,494.0,385.0,56.0,45.0,524.0,626.0
16011,1254.0,3.0,1339.0,2322.0,1434.0,316.0,0.0,2199.0,1450.0
16013,126.0,29.0,2536.0,376.0,1584.0,263.0,796.0,992.0,640.0
16015,43.0,0.0,105.0,67.0,140.0,11.0,0.0,0.0,322.0
16017,179.0,194.0,1241.0,1962.0,2448.0,338.0,795.0,1984.0,888.0
16019,0.0,0.0,4571.0,4138.0,8598.0,1736.0,3019.0,11946.0,2603.0
16021,0.0,0.0,397.0,589.0,509.0,49.0,161.0,451.0,544.0
16023,0.0,0.0,235.0,50.0,105.0,0.0,0.0,0.0,99.0
16025,0.0,0.0,40.0,0.0,12.0,0.0,16.0,0.0,63.0
16027,3417.0,53.0,11443.0,11240.0,9888.0,1427.0,2798.0,11119.0,3110.0
16029,144.0,578.0,296.0,815.0,300.0,43.0,0.0,316.0,207.0
16031,1911.0,134.0,736.0,1549.0,1399.0,255.0,232.0,1372.0,538.0
16033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
16035,0.0,0.0,174.0,383.0,246.0,46.0,97.0,125.0,450.0
16037,0.0,0.0,74.0,17.0,177.0,27.0,34.0,8.0,245.0
16039,0.0,0.0,418.0,773.0,935.0,198.0,0.0,943.0,931.0
16041,242.0,46.0,307.0,423.0,547.0,75.0,110.0,357.0,199.0
16043,0.0,0.0,373.0,191.0,447.0,29.0,0.0,270.0,616.0
16045,0.0,0.0,420.0,387.0,565.0,73.0,146.0,173.0,383.0
16047,0.0,0.0,376.0,1006.0,430.0,84.0,84.0,0.0,334.0
16049,232.0,62.0,510.0,423.0,541.0,124.0,98.0,646.0,597.0
16051,862.0,0.0,1211.0,1133.0,687.0,133.0,198.0,2109.0,459.0
16053,0.0,0.0,674.0,2612.0,1026.0,92.0,0.0,620.0,463.0
16055,438.0,183.0,6946.0,5125.0,9666.0,1953.0,3394.0,13036.0,3149.0
16057,264.0,21.0,718.0,616.0,1957.0,186.0,699.0,2123.0,618.0
16059,73.0,36.0,207.0,90.0,379.0,38.0,96.0,190.0,436.0
16061,0.0,0.0,70.0,157.0,202.0,62.0,29.0,194.0,157.0
16063,424.0,0.0,237.0,138.0,89.0,0.0,15.0,0.0,240.0
16065,0.0,0.0,759.0,967.0,2036.0,354.0,833.0,2452.0,631.0
16067,0.0,0.0,629.0,1441.0,1055.0,107.0,136.0,403.0,438.0
16069,0.0,0.0,1133.0,4152.0,2437.0,1151.0,422.0,3513.0,1695.0
16071,0.0,0.0,38.0,37.0,226.0,0.0,21.0,192.0,120.0
16073,0.0,0.0,183.0,242.0,287.0,18.0,69.0,0.0,217.0
16075,1.0,0.0,483.0,1358.0,528.0,214.0,303.0,2.0,382.0
16077,625.0,0.0,101.0,1333.0,167.0,44.0,32.0,129.0,170.0
16079,0.0,0.0,212.0,175.0,792.0,48.0,182.0,641.0,339.0
16081,144.0,6.0,878.0,188.0,491.0,65.0,233.0,358.0,206.0
16083,2472.0,7.0,2168.0,5198.0,5512.0,1017.0,1374.0,6989.0,1497.0
16085,0.0,0.0,465.0,53.0,744.0,74.0,156.0,478.0,681.0
16087,0.0,0.0,203.0,592.0,269.0,42.0,0.0,188.0,223.0
16999,91.0,0.0,0.0,918.0,0.0,3257.0,5048.0,1189.0,764.0
17000,19440.0,7052.0,237907.0,580104.0,571830.0,299167.0,443705.0,874055.0,265920.0
17001,148.0,219.0,1255.0,4466.0,4040.0,1511.0,653.0,6747.0,1263.0
17003,27.0,0.0,0.0,118.0,72.0,0.0,0.0,0.0,88.0
17005,110.0,0.0,136.0,740.0,444.0,140.0,102.0,0.0,522.0
17007,0.0,0.0,1491.0,2070.0,1208.0,146.0,146.0,604.0,622.0
17009,23.0,0.0,53.0,0.0,103.0,0.0,43.0,131.0,116.0
17011,0.0,0.0,479.0,1424.0,1120.0,219.0,220.0,0.0,462.0
17013,8.0,0.0,35.0,0.0,76.0,67.0,0.0,0.0,7.0
17015,76.0,0.0,184.0,618.0,405.0,154.0,88.0,368.0,685.0
17017,0.0,0.0,155.0,0.0,444.0,216.0,47.0,289.0,300.0
17019,371.0,15.0,3558.0,6980.0,9245.0,2441.0,3504.0,16018.0,3461.0
17021,0.0,0.0,346.0,1280.0,1207.0,333.0,0.0,1398.0,402.0
17023,84.0,58.0,283.0,981.0,502.0,240.0,53.0,0.0,286.0
17025,148.0,79.0,58.0,1531.0,537.0,113.0,25.0,302.0,168.0
17027,0.0,0.0,1067.0,883.0,1970.0,278.0,278.0,1562.0,9.0
17029,0.0,0.0,792.0,1569.0,2485.0,700.0,0.0,6881.0,669.0
17031,934.0,367.0,75291.0,176748.0,214570.0,159597.0,239335.0,398173.0,93375.0
17033,51.0,106.0,394.0,1919.0,765.0,152.0,248.0,430.0,304.0
17035,0.0,0.0,101.0,730.0,506.0,0.0,5.0,0.0,147.0
17037,371.0,28.0,1992.0,3364.0,5317.0,572.0,754.0,5122.0,1405.0
17039,117.0,0.0,290.0,331.0,630.0,120.0,0.0,0.0,261.0
17041,0.0,0.0,532.0,2771.0,641.0,202.0,0.0,0.0,345.0
17043,416.0,218.0,29660.0,59310.0,52944.0,27153.0,53575.0,91680.0,11659.0
17045,206.0,0.0,159.0,2100.0,612.0,337.0,77.0,0.0,15.0
17047,44.0,0.0,62.0,0.0,115.0,0.0,28.0,0.0,89.0
17049,0.0,0.0,1322.0,2957.0,2955.0,583.0,720.0,3811.0,494.0
17051,74.0,63.0,292.0,303.0,734.0,190.0,0.0,0.0,246.0
17053,0.0,0.0,205.0,938.0,375.0,148.0,87.0,0.0,179.0
17055,43.0,298.0,501.0,540.0,1174.0,494.0,178.0,1376.0,836.0
17057,0.0,0.0,334.0,318.0,981.0,409.0,256.0,0.0,572.0
17059,110.0,54.0,19.0,42.0,0.0,0.0,0.0,0.0,5.0
17061,116.0,0.0,82.0,46.0,261.0,96.0,0.0,0.0,242.0
17063,53.0,209.0,2098.0,1190.0,4491.0,323.0,370.0,2505.0,700.0
17065,0.0,0.0,74.0,97.0,166.0,39.0,34.0,0.0,11.0
17067,0.0,0.0,190.0,262.0,470.0,168.0,128.0,0.0,280.0
17069,0.0,91.0,0.0,0.0,61.0,0.0,0.0,245.0,0.0
17071,0.0,0.0,51.0,23.0,118.0,0.0,48.0,153.0,130.0
17073,0.0,0.0,1159.0,1775.0,1682.0,647.0,297.0,1004.0,890.0
17075,0.0,0.0,470.0,598.0,1160.0,361.0,132.0,0.0,396.0
17077,0.0,0.0,1210.0,1059.0,2780.0,691.0,453.0,4652.0,893.0
17079,65.0,32.0,154.0,173.0,186.0,0.0,19.0,95.0,207.0
17081,24.0,77.0,418.0,4534.0,2339.0,482.0,483.0,3830.0,475.0
17083,0.0,0.0,393.0,322.0,786.0,158.0,216.0,0.0,9.0
